喃喃自语,看过,推荐,4,0,2017-11-05 19:02:25," 2017.11.5 CGV影城
        "
小书童扎牛角辫,看过,力荐,5,0,2017-11-04 00:02:01," 啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊短发锤真的太帅了 有那么几秒我爬墙了从铁我党变成了锤我党 二刷！！！绝对二刷！！！
锤哥终于从锤神变成了雷神233333333
        "
S@再睡一夏,看过,推荐,4,0,2017-11-04 21:21:21," 是属于看得比较爽的那类漫威电影……虽然好像锤锤也蛮倒霉的但是在我心里已经是一个皮卡丘……给你们西皮礼节性喊rio，有没有这种原作风味的彼此感情40分但是内核非常稳定真的有喜欢完全不会突然股票大跌的粮让我蹭一蹭……
        "
夜初上浓妆,看过,还行,3,0,2017-11-08 17:03:06," 出了影院就忘了讲啥
        "
爱的小耳光,看过,很差,1,0,2017-11-04 00:37:10," 垃圾电影毁我青春~
        "
valimar,看过,推荐,4,0,2017-11-04 13:06:28," 多加一星为我的女王
        "
BadLiar,看过,推荐,4,0,2017-11-04 16:03:23," 轻松成为系列最佳
        "
Laserquest,看过,推荐,4,0,2017-11-04 22:40:06," 卖萌
        "
琬琰,看过,推荐,4,0,2017-11-06 21:37:13," 都被打的怎么惨了，就不能不搞笑么，全程欢乐，各种彩蛋请尽情享用。比蜘蛛侠儿子和钢铁侠爸爸接受度高，并且期待妇联3，大叔款永远是我大爱对象～ oh，my god of thunder，终于不再是the god of hammer～
        "
张瘦瘦。,看过,力荐,5,0,2017-11-08 10:02:25," 浩克可以说是非常可爱了
        "
陆地,看过,较差,2,0,2017-11-04 21:56:53," 画面精彩，but...tired
        "
Jonathan,看过,推荐,4,0,2017-11-03 17:34:15," 哈哈哈，有意思
        "
熊走,看过,推荐,4,0,2017-10-28 20:51:43," 雷神应该是目前漫威宇宙中成长过程描写的最完整的人物。凯特大魔王台词功力没得说，几段小高潮笑点和故事性都还挺不错的。剪了头发的锤哥帅死了，中间还半裸了一段，配合专用BGM电影院里此起彼伏女生们的wow～作为无限战争之前最放松的一部，让我们珍惜这些英雄死之前的欢乐吧
        "
SITH,看过,推荐,4,0,2017-11-06 02:08:24," 斯坦李老爷子给雷神剪的新发型还挺帅，锤哥没了锤子变成真雷神了，就是眼罩除了像老爸的还有些像神盾局局长的，都是同款么？雷神讲段子的水平是想走死侍的路子么？
        "
coco3104,看过,还行,3,0,2017-11-06 09:45:06," 其实拍的很一般 不能说让我们笑就是好电影啊 
        "
Manyee.,看过,推荐,4,0,2017-11-07 08:51:31," 效果不错，锤哥和教授的肌肉也很美好，女王大人黑化也好美腻啊啊啊～就是故事有点弱……缺爷这酱油打得好酱油啊！我还以为他会来帮忙的！
        "
草莓优格星冰乐,看过,还行,3,0,2017-11-07 19:03:18," 三星半吧，比上一部有趣多了，漫威做好自己爆米花电影的本分就行了啊
        "
突然,看过,推荐,4,0,2017-11-04 11:51:55," 挺不错的呀，没看过第一部第二部的我看的也挺带劲的，就是等半天等了个彩蛋什么鬼……
        "
Iris,看过,推荐,4,0,2017-11-11 19:10:33," 蛮搞笑的。。
        "
不知为不知,看过,推荐,4,0,2017-11-05 21:00:48," [我的朋友都喜欢看超级英雄]系列。
        "
O肚紫藤o,看过,还行,3,0,2017-11-03 22:37:41," 画面调度构图以及色彩的应用非常亮眼，经典配乐也非常洽和，可以说非常适合茶余饭后观看的娱乐片。但这种漫威标配（玩梗+银护式复古风+彩蛋+各种超级特效）也没有看出什么特别之处，反而觉得人物形象刻画不深刻，也就是走走剧情罢了。能留下深刻印象的除了画面和音乐也就只有雷神的短发和腹肌了。
        "
Chennn,看过,力荐,5,0,2017-11-12 08:42:42," 在迟到了五分钟且从没看过漫威超级英雄的情况下糊里糊涂也就这么看完了
        "
飛翔瘋人·乾飯,看过,推荐,4,0,2017-11-05 21:17:17," 全程无尿点。导演浑身上下都是戏，兄弟姐弟都是好戏。
        "
陈白,看过,还行,3,0,2017-11-09 21:19:04," 困。
        "
姐姐,看过,推荐,4,1,2017-11-05 16:03:10," 如何才能睡到凯特女王 如何
        "
今天又忘记吃药,看过,力荐,5,0,2017-11-04 22:51:40," 三部里最好看没有之一，全程无尿点，各种玩梗
        "
九派胡言,看过,力荐,5,0,2017-11-07 21:26:13," 对这部电影最大的要求就是它能让我在电影院看的过瘾  它达到了
        "
Lanist3r,看过,推荐,4,0,2017-11-04 18:29:29," 咣咣咣 咔咔咔
        "
标__,看过,力荐,5,0,2017-11-04 01:04:26," 完爆第一第二部，笑点很多啊。漫威就别搞什么压抑的英雄，看个电影就是看个轻松愉快的
        "
Zzz...,看过,推荐,4,0,2017-11-03 23:26:18," 比前两部都要好看，你还要求啥？
        "
FloraWang0126,看过,还行,3,0,2017-11-10 17:06:53," 叙事和人物塑造是硬伤 其他都还不错 强烈谴责导演删床戏！！
        "
hrwhisper,看过,推荐,4,0,2017-11-04 21:54:24," 期待了很久的雷神3~
        "
支离破碎,看过,推荐,4,0,2017-11-06 10:25:57," 好久没觉得漫威好看了，大魔王太美啦
        "
卷毛Ashlee,看过,推荐,4,0,2017-11-11 16:03:00," 啊哈哈哈哈哈！所以天团下集要降临地球了，这部剧看了就脱不了粉~
        "
M. Curiosité,看过,推荐,4,0,2017-11-13 00:21:04," 为我女王疯狂打call，海姆达尔太燃了以及漫威所有的反派都一定要这么骚么？
吐槽我大托尼的内裤小。。。emmmmmm我好像知道了点什么我的基神啊啊啊啊啊啊帅炸了
        "
午夜飞行,看过,较差,2,0,2017-11-04 14:32:11," 我又睡着了...
        "
Captain,看过,力荐,5,0,2017-11-03 12:41:27," 马特达蒙承包了全场笑点，漫威可以转行专门做喜剧了
        "
萌比二狗子,看过,推荐,4,0,2017-11-06 01:18:32," 一部合格的喜剧片 虽然毫无剧情可言 短发锤锤真是帅到炸裂了 电音之神 诸神蹦迪
        "
eeeeex,看过,力荐,5,0,2017-11-04 01:34:07," 我就是觉得海拉和女战神都很帅啊…视听盛宴，爽
        "
itscoldoutside,看过,还行,3,1,2017-11-04 19:43:18," 3.5 漫威电影越来越像雅思考试的作文模版 靠几个亮点能拿到不错的分 但下档后也再没有翻看和讨论的意义 / 大魔王的脸简直是做了多少次超声刀都没法到达的紧 
        "
乐逸,看过,还行,3,1,2017-11-07 10:28:46," 剧情一般，糖太甜
        "
l ǐ,看过,推荐,4,0,2017-11-12 10:49:02," 欢乐爽片，齁甜。
        "
佑佑木小次郎,看过,还行,3,0,2017-11-08 20:21:23," 电影是不错，不过托尔这种黄石内战打不过就引外敌进来灭国的行为怕是连吴三桂汪精卫几位大佬都比不上哦，放中国史书里面妥妥的遗臭万年。
        "
狼牙棒,看过,力荐,5,0,2017-11-03 18:47:20," 抖森真是盘靓条顺，身材太好，惊鸿一瞥的绿寡很戳，托尔看似蠢萌，但是一直把洛基吃的死死的，这一部其实有很多悲剧性细节，比如奥丁之死，班纳的地球上没有人喜欢浩克，但是导演的拍摄方式用轻松的喜剧气氛冲淡了这些，终极大战正派反派都很帅
        "
Echo,看过,还行,3,0,2017-11-05 12:48:37," 有一种看了煎饼侠的感觉……
        "
恋恋小晴天,看过,力荐,5,0,2017-11-07 22:46:16," 拍到第三部越来越好看啊！！！各种笑点 漫威讨观众欢心的技术真是炉火纯青了～只是知道了hulk的下落 略心酸
        "
Donny,看过,力荐,5,0,2017-11-05 00:06:52," 无比精彩！
        "
换名字好麻烦的,看过,推荐,4,0,2017-11-11 17:42:50," 还算有笑点 没睡过去
        "
福大宝,看过,力荐,5,0,2017-11-12 00:04:00," 背景乐，打call
        "
九十三,看过,力荐,5,0,2017-11-05 07:49:43," 已经没有以往浓浓的英雄主义色彩，更多的是角色的搞笑和可爱塑造，看完疯狂打call，令人非常愉快的电影了。
        "
慕羡尘埃,看过,力荐,5,0,2017-11-03 22:20:20," 疯狂打call！！！
        "
靈犀,看过,推荐,4,0,2017-11-05 21:30:16," 凯特布兰切特身材真是太好了！Loki就是被虐的小可怜！锤基一生一世一起走
        "
Shuzzzi。,看过,力荐,5,0,2017-11-05 22:32:13," 太好看了 漫威越来越会拍了
        "
时光沙漏。,看过,较差,2,0,2017-11-10 22:11:34," 太雷了。。。还不如睡一觉。
        "
fisher,看过,还行,3,0,2017-11-07 00:25:21," 我以为雷神2的剧本够让我失望了，没想到雷3更失望，导演按头让我吃笑料，三部了还是第一部的索尔更有情义一些（ball ball垃圾威不要再为了造梗搞笑乱消费人设了，以后复仇者联盟按喜剧题材划分好了
        "
某蹄aixoise,看过,还行,3,0,2017-11-06 00:06:41," 漫威啊漫威....你神家的家长里短搞事情为啥要拉着配角和别人陪葬....又整了一堆难民投奔地球 心疼纽约人民
        "
Lunatic,看过,力荐,5,0,2017-11-06 22:35:33," 为了北方神的荣耀
                
                
"
温水,看过,还行,3,0,2017-11-09 07:35:40," 最后一部就可以乱写了吗？？？
        "
默默,看过,还行,3,0,2017-11-12 15:06:34," 抖森变谐星了吗？！
        "
无可代T,看过,较差,2,0,2017-11-04 18:13:44," 小石子：皇上，长公主叛变了，您为何还只想着和王爷。。。
锤哥：不要慌嘛，让被我镇压的小火子灭了长公主不就行了么！
小石子：皇上真天才也！小伙子不仅亡国了，灭了长公主，还特么自杀了呢！
奥丁：mmp，老子收集了一生的宝藏。。。反正我我死了你怎么打着我的旗号都行。。。
心疼这个ip
        "
haohao,看过,推荐,4,0,2017-11-10 23:16:49," 还是@GCV.错过了开头的两分钟。
        "
又是有米无炊,看过,推荐,4,0,2017-11-05 10:45:21," 雷神3之人民的名义
        "
海镇,看过,还行,3,0,2017-11-04 18:22:29," 哈哈哈索尔真的是又萌又帅
                
                
"
sharkkitty,看过,推荐,4,0,2017-11-05 13:28:40," 画面特效666 配乐恰到好处 就是有些强加笑点太刻意 笑不出来
        "
泛泛,看过,推荐,4,0,2017-11-12 09:52:12," 118 硬搞笑！多一星给我森！
        "
HANNNNNNNN,看过,力荐,5,0,2017-11-08 23:51:54," 跟茹茹一起看的
                
                
"
安眠药,看过,推荐,4,0,2017-11-05 20:32:57," 就是很快会忘记自己曾看过
                
                
"
R.C,看过,力荐,5,0,2017-11-05 21:00:16," 我可以说这是漫威有史以来最性感的片吗？（对不起了美国队长）真是一部大型摇滚role play SM小X片啊～～～～
        "
改个名字罢,看过,推荐,4,0,2017-11-05 17:06:31," 你们的救世主来了 （滑稽）
        "
lord,看过,推荐,4,0,2017-11-04 22:14:23," 7.5
        "
冰冻薯片,看过,还行,3,0,2017-11-09 18:59:34," 比1 和 2好看
        "
忆翛尘,看过,推荐,4,1,2017-11-05 12:54:12," 锤哥终于成为了神
        "
寒天化血,看过,推荐,4,0,2017-11-06 21:49:06," 特效一般，笑果不错
        "
reaster,看过,推荐,4,0,2017-11-08 09:36:14," 雷神系列最佳！
        "
宋人玫瑰,看过,推荐,4,0,2017-11-05 23:08:14," 爆米花电影的极点了吧。昨天刚看了乌龙山伯爵，感觉笑点都差不多
        "
复仇者,看过,力荐,5,0,2017-11-03 15:27:06," 震撼 震撼
        "
大头肥甜甜圈σ,看过,推荐,4,0,2017-11-09 17:08:41," 这样索尔就不会被叫做锤哥了吧。
        "
菜两包,看过,还行,3,0,2017-11-04 12:48:22," 2017#209/可以打卡了
        "
Hello 47,看过,推荐,4,0,2017-11-04 09:20:11," 比奇异博士好看，没银护好看，时间过得很快，抒情点到为止，这是爆米花电影中比较优质的
        "
chentuhuiyang,看过,推荐,4,0,2017-11-05 11:35:46," 比前两部的故事性更强了 这哥哥弟弟亦正亦邪的搭配挺好 布兰切特演得真好 最近瘦了吧
        "
impWang.,看过,力荐,5,0,2017-11-03 22:58:46," 抖森帅的炸裂
        "
李歌翼,看过,力荐,5,0,2017-11-06 09:22:19," 最后雷神姐姐死的太快了 开头雷神打小怪帅
        "
juso,看过,推荐,4,0,2017-11-04 18:01:42," 本来三颗星  多出来的一颗给突然出现的led zeppelin吧。。。剧情经不起推敲啊 索尔轻轻松松打败了巨人 巨人轻轻松松打败了海拉 那么为什么索尔打不过海拉？？？
        "
paradox,看过,还行,3,0,2017-11-06 13:13:07," 1.漫威已经在喜剧片的路上越走越远，不过反响好像不错
2.天神爆发力量会损害视力，要带眼罩
2.服装、武器、BOSS各种同质化，太容易出戏了
3.暴雪的200个美工真的尽力了，不要再黑他们了。你看电影里武器造型，WOW里都有
4.纵然你是死神，打BOSS不看攻略也是要不得的
        "
人形师之夜,看过,力荐,5,0,2017-11-09 15:04:23," 这一部真是太太太太太甜甜甜甜了！！！全程各种梗，光最后那句“I'm here.”我都可以磕一年！！！剧情还挺欢乐的，没想到这一部名字吓人，却是一部轻松欢快的电影~
        "
迷之尴尬,看过,较差,2,1,2017-11-03 22:11:47," 这不是诸神黄昏，这是老年迪斯科合集
        "
风轻云淡,看过,还行,3,0,2017-11-04 20:52:18," 有点失望！
        "
须臾,看过,推荐,4,0,2017-11-03 18:38:25," 私心四星！尖叫！太可爱了、太可爱了！
        "
···谢小花,看过,推荐,4,0,2017-11-06 21:32:37," 难道你是锤子之神
                
                
"
Unicorn,看过,推荐,4,0,2017-11-10 11:20:37," 在影院里笑出猪叫
        "
小冷@@@,看过,还行,3,0,2017-11-10 15:56:17," 流畅 轻松 有笑点 特效花哨 背景音乐配的不错 累的时候看看 会变轻松 感觉美国流水大片就是把逼装到好处却又不失风度就是最好了
        "
海蓝色,看过,推荐,4,0,2017-11-12 19:16:01," 一部电影里只出现一个超级英雄真的不够用了
                
                
"
Scarlett,看过,推荐,4,0,2017-11-08 13:09:49," 所以Disney自从宇宙逗逼队之后就开始往拍喜剧片的路上一去不复返了是么
        "
六一,看过,较差,2,0,2017-11-12 22:09:09," 偶尔的大片场面+偶尔的插科打诨，虽说没有什么尿点，但是也没有高潮。我宁愿去看一集神盾局。洛基没有了诡计，雷神变成了锤子，大姐出来就是日一圈，最后一下子被日（野心没体现，顶多就是投标枪的），浩克至多算是打野的，萨卡星的娘炮是秀逗的。
        "
鱼三三鱼,看过,推荐,4,0,2017-11-10 21:58:46," 锤子哥没了锤子更帅了
        "
单眼皮的猫,看过,推荐,4,0,2017-11-06 23:05:03," 为我基疯狂打call！！但最后真的忘了海拉是怎么死的。。。
        "
千岛葵,看过,2017-11-05 16:37:24,-,0,2017-11-05 16:37:24," 一部主角的头发都在变少的电影
        "
陈鱼,看过,力荐,5,0,2017-11-06 12:22:48," 四星，因为锤神短发太帅再加一星。雷神三部曲最喜欢的一部。我，一个就喜欢漫威套路化喜剧片的只想在电影院花两个小时笑一下的俗人。漫威，专门招收中土和星际迷航失业人士就业再上岗的机构。海拉，三年没睡好导致黑眼圈十分厚重的促进锤基感情线的媒人。
        "
吃瓜群众,看过,还行,3,0,2017-11-05 17:28:38," 过目即忘
        "
Elizabeth ,看过,还行,3,0,2017-11-04 15:07:26," 处于三星太少四星又太多的级别 总觉得雷神的风格不应该是太空战舰宇宙飞船突突突 神话一点风格独树一帜不好吗 不过锤哥剪了短发之后真是荷尔蒙爆棚啊 我终于get到他的苏点了
                
                
"
圆円,看过,还行,3,0,2017-11-04 00:02:18," 型男靓女，大家开开心心打来打去的电影，把一个北欧神话的故事改成科幻的风格有点意思，所以有些像银河护卫队了，片里男色比女色还强
        "
陌ら,看过,力荐,5,0,2017-11-03 23:35:52," 漫威大法好
        "
小山村,看过,推荐,4,0,2017-11-05 19:34:59," 大护法
                
                
"
卓扬Eris,看过,力荐,5,0,2017-11-06 12:53:21," 全程大叫get a room！！
                
                
"
朕现在只想睡觉,看过,推荐,4,0,2017-11-12 20:51:27," 之前一直没看过复联的任何内容所以导演的一些梗我没get到，但是还是很好玩，剧情全程无尿点，就是剧情的跳转太突兀了。ps豆瓣什么时候能出个7分啊，我还是觉得8分偏高，6分偏低呀。
        "
vici,看过,力荐,5,0,2017-11-09 23:45:09," 锤基党头顶青天！
        "
蘑菇,看过,力荐,5,0,2017-11-03 02:44:40," 以后就是小火花的迷妹了~！！
        "
阿野,看过,还行,3,0,2017-11-04 18:01:07," 效果很棒 笑点还好 没有套路式结局是优点 不过漫威总是浓浓的爆米花味道...轻微审美疲劳
        "
朴灿烈,看过,推荐,4,0,2017-11-03 12:48:33," 抖森的帅气西装真帅
        "
神是唯一,看过,力荐,5,0,2017-11-13 12:26:02," 其实这个女武神演员还是可以，北欧神话女武神是有很多个，其中一个是黑人也说得过去。毕竟这个阿斯加德不完全是北欧神话里的那个，这是属于全宇宙的神域。。
        "
Chenzhi_han,看过,还行,3,0,2017-11-07 23:13:37," 难道是致敬魔兽世界的吗女矮人巨魔德莱尼故乡应有尽有啊哈哈哈哈
        "
左了个左,看过,推荐,4,0,2017-11-06 00:17:47," 特效棒，剧情硬伤
        "
Eurus.,看过,力荐,5,0,2017-11-04 23:35:03," 称不上是漫威最佳，但能让我在电影院里震撼到流泪的漫威电影，这是为数不多的一部。感叹雷神终于蜕变成为真·雷神了。
        "
Avery,看过,力荐,5,0,2017-11-10 09:55:07," 比前面两部都好看~
        "
阿格狸,看过,推荐,4,0,2017-11-04 16:42:44," gay到飞起，我为锤基续一秒
        "
已注销,看过,推荐,4,0,2017-11-08 00:54:36," 漫威的片就看个爽，洛基好可爱哦，奇异博士怎么法力增进这么快233
        "
sdkjlaflsd,看过,推荐,4,0,2017-11-04 21:54:58," 特效厉害了看的IMAX
        "
Clover,看过,还行,3,0,2017-11-07 14:05:33," 没有预告片好看，这样的悲剧都能拍成喜剧也是绝了，漫威真没底线。3D效果非常好。
        "
我不是很聪明,看过,2017-11-04 01:11:05,-,0,2017-11-04 01:11:05," 治愈了被银翼杀手伤害的我？？？
        "
fish,看过,力荐,5,0,2017-11-05 13:13:30," 整体依旧火爆，几场对战看的很爽，结局仓促了一点！
        "
八两金,看过,还行,3,0,2017-11-09 17:38:41," 不少细节蛮好笑的，马特达蒙那段笑死了！
        "
Constance.L,看过,还行,3,0,2017-11-04 15:00:51," 三星半吧，他一发电我就觉得那配乐实在太雷了！
        "
醉凡尘,看过,推荐,4,0,2017-11-08 23:49:05," 雷神系列最好看的一作
        "
silverapple,看过,还行,3,0,2017-11-11 21:16:22," 爆米花电影，剧情是什么？!
        "
S君,看过,2017-11-12 19:45:33,-,0,2017-11-12 19:45:33," 傻逼片……单纯看CH了
        "
脸叔,看过,推荐,4,0,2017-11-04 17:53:41," 很多梗都很绕，漫威在进化，我喜欢
        "
仙人毬,看过,推荐,4,0,2017-11-05 06:17:02," Shout to Thorki!!!!!
        "
万睡不睡觉,看过,还行,3,0,2017-11-12 18:48:15," 我以为我在看银河护卫队
        "
龙之鸣,看过,很差,1,1,2017-11-04 22:14:19," 一分待定
        "
Lilith,看过,推荐,4,0,2017-11-04 21:45:57," 爆米花电影还不错啦～起码欲戴皇冠必承其重诠释得还行
        "
翌日山伯,看过,推荐,4,0,2017-11-04 19:06:34," 哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
        "
deepbright,看过,还行,3,0,2017-10-29 15:36:19," 离开大锤的雷神，终于完成了从锤神到雷神的变身。这部的亮点是神奇博士的客串，和索尔洛基兄弟的相爱相杀，真是看得很欢乐。不过对于最后以毒攻毒的解决方案有点困惑，制造一个怪物来对抗另一个自己无力抵抗的怪物，那制造出来的怪物怎么办？
        "
vsa,看过,推荐,4,0,2017-11-09 19:12:06," 姐姐的造型总让我想到睡美人的造型，处处惊现摸头杀
        "
潘默树,看过,还行,3,0,2017-11-05 09:43:52," 还行 剧本上有太多强行 仔细想想都没剩下什么 三星半
        "
furui3132,看过,推荐,4,0,2017-11-04 16:11:34," 今年最好的漫威电影不过分吧，比小蜘蛛银护2都好看，配乐相当带劲
        "
寂寞生存,看过,力荐,5,0,2017-11-08 22:44:02," 配乐不错，合格的爆米花片
        "
我想你没有,看过,推荐,4,0,2017-11-09 00:40:02," - 锤哥的锤子被亲大姐捏爆了，从此锤神不在又锤子了……说好的诸神黄昏，诸神连十方诸佛都没有，就几个而已……洛基和锤哥好贱好逗……还是不错的，挺好看的……#雷神3：诸神黄昏#
        "
irismile,看过,推荐,4,0,2017-11-09 14:56:44," 哎，感觉是古典版的银护，满满中二气质。
        "
苏西Susie,看过,还行,3,1,2017-11-12 01:44:12," 直观是三星，剧情好单薄。
        "
普京,看过,推荐,4,0,2017-11-08 23:25:42," 三星半吧
                
                
"
浅,看过,推荐,4,1,2017-11-07 16:53:36," 锤哥销声匿迹，短发造型一万个好评
        "
喵喵,看过,推荐,4,0,2017-11-12 22:21:09," 没有了女主的雷神好看多了！彩虹桥上的bgm神奇女侠同款吧！锤哥已晋升我心中的复联首推！！！
        "
雪羽纱,看过,还行,3,0,2017-11-06 20:25:44," 锤哥进化成了比卡丘！抖森真的是帅！凯特是真女神！
        "
行至水深处,看过,力荐,5,0,2017-11-05 02:31:42," 定位在喜剧片，尤其浩克从飞机上跳下来直接摔在彩虹桥上，那狼一尴尬脸…最开头和最后大战的两段配乐和剧情非常非常贴合，节奏感强，一下被点燃…串起前几部，值得看
        "
乄,看过,推荐,4,0,2017-11-04 20:44:42," 笑点很多，翻译也很到位，奇异博士是个亮点，海拉肯定没死。不足：情节和标题“诸神黄昏”有什么关系吗？还有最后的两个彩蛋毛都没讲。希望喵喵锤早日回归～
                
                
"
EvangelineTong,看过,还行,3,0,2017-11-04 17:14:02," 常规大片，三星半，偶尔的笑点加上女王的气势，赏心悦目。
        "
少年歌声眠旧巷,看过,很差,1,0,2017-11-03 21:51:39," 一星给陪我看电影的小哥哥
        "
羊羊羊的豆瓣,看过,还行,3,0,2017-11-11 10:39:01," 这部真是很努力的在搞笑啊，锤神终变雷神！
        "
白素贞,看过,力荐,5,0,2017-11-10 21:57:43," 可以说是爆米花电影的优质制作了！2017年11月9日于百乐广场！#金砖共和国跟你一起看系列#
        "
堇色,看过,还行,3,0,2017-11-07 10:33:47," 有些平庸，不如前两部。不过演员演技在线，喜感十足。
        "
慕容恪,看过,推荐,4,0,2017-11-01 05:13:14," 笑料很足，抖森禁欲系斯文败类，锤哥傻白甜民工范，然而酷炫狂霸拽起来你们分分钟hold不住，悲剧的是总是帅不过三秒。另外布兰切特大总攻，气场强大碾压所有人。已经被大魔王彻底掰弯，欢天喜地跟我的性向说byebye
        "
海藻糖糖糖,看过,推荐,4,0,2017-11-04 15:06:33," 世上只有弟弟好！！
                
                
"
官人好生眼熟,看过,力荐,5,0,2017-11-05 00:50:28," 雷神浩克俩逗比
                
                
"
文山,看过,还行,3,0,2017-11-07 00:00:43," 1.雷神终于从锤神成了雷神，官方吐槽，倍感欣慰。
2.最喜欢的三幕：开篇、女武神之战、海姆达尔和雷神的视力互通。
3.神话感和史诗感残缺殆尽，最大的遗憾。诸神黄昏这个大气磅礴的词显得如此无力。
4.重复的笑点太多，有些尴尬，真的无能到这个地步吗，不应该吧。
        "
大眼睛大脸圆圆,看过,力荐,5,0,2017-11-11 21:47:34," 喜欢得不得了。每个角色都是最适合他们的人在演
                
                
"
iKeren,看过,还行,3,0,2017-11-06 20:06:34," 三星半
        "
南山上的一只龟,看过,还行,3,0,2017-11-13 12:31:32," 超级搞笑，喜欢雷神大大
        "
cry cry,看过,推荐,4,0,2017-11-04 22:21:58," 精品爆米花
        "
HADON,看过,力荐,5,0,2017-11-03 12:55:20," 萨卡星球里面大量的服装造型是我的最爱
        "
少年意气常如歌,看过,推荐,4,0,2017-11-11 18:07:05," Thor一家子三姐弟都是中二病+表演型人格，完美继承奥丁老爹。
        "
clockxurong,看过,推荐,4,0,2017-11-07 17:47:13," 阔爱
        "
炸毛猫,看过,力荐,5,0,2017-11-11 19:11:12," 画风明显和以前不一样了，算不算人设崩坏啊？另外父母亲人没了基友都挂了被女友甩了最后老家也被炸了……天煞孤星雷大锤……
        "
望美人兮长颈鹿,看过,还行,3,0,2017-11-07 21:40:06," 支线太多太长 虎头蛇尾
        "
siCk.,看过,推荐,4,0,2017-11-08 07:17:45," 半裸的索尔比洛基好看.......
        "
鹏,看过,推荐,4,0,2017-11-03 23:19:23," orgy
                
                
"
盛夏光年,看过,还行,3,0,2017-11-03 23:06:51," 漫威继续这样下去就没出路了。特效造型没话说，一群身材惹火的英雄打打闹闹也够欢乐了。但故事和笑料都套路得令人发指，尤其那些强行插入自以为是梗啊，尴尬了，彩蛋也无趣。肿么办，后面的妇联还看不看？
        "
Limy,看过,推荐,4,0,2017-11-08 10:59:41," 太古仓
        "
小西天,看过,力荐,5,0,2017-11-09 21:17:17," 给漫威打call，给雷神打call，给洛基打call，给浩克打call，给石头人打call。
        "
库里你很重要,看过,推荐,4,0,2017-11-03 00:35:01," 整个片子就女武神最丑，凯特布兰切特的屁股都比她的脸好看。
        "
宿醉小涵,看过,力荐,5,0,2017-11-04 15:38:21," 又一部漫威最佳，最大的不同是太搞笑了，雷神没有了锤子剃了发反而更强更帅，每个人物都很出彩，大赞导演的幽默，布兰切特的反派气场十足，可以说很有特点，绿巨人最好的表现就是和雷神的大战，有笑点有爆点，没有太抢雷神的戏。
                
                
"
TIFOSI,看过,推荐,4,0,2017-11-05 10:20:05," 没赶上片头原谅色的漫威信logo
        "
小西瓜,看过,推荐,4,0,2017-11-03 23:20:21," 看的很开心呀！
        "
IMG_2006,看过,推荐,4,1,2017-11-01 01:00:01," 想要这个王位的人辣么多～只有Loki最可爱
        "
xjx628,看过,力荐,5,0,2017-11-04 02:50:08," 目前为止的漫威最佳！
        "
啊喔呃咦唔吁,看过,还行,3,0,2017-11-05 01:12:08," 啊？感觉是不算很搞笑的各种段子堆叠拼凑，没有复联系列之前的所有那样带劲呢？不算很时刻英雄主义啦～
        "
summ2r4,看过,推荐,4,0,2017-11-04 22:23:29," drama king…
        "
鹅宝,看过,力荐,5,0,2017-11-05 08:26:08," 全世界都在看锤基秀恩爱！我的CP全世界最甜！！
        "
MR。tonyザ,看过,推荐,4,0,2017-11-14 11:15:46," 光是看锤哥的裸体 就值回票价哦！
        "
颜小琛,看过,还行,3,0,2017-11-07 21:40:19," 怎么说呢，漫威大法已经离当年和基友坐在一起欢乐吐槽的漫威越来越远了。和预想的诸神黄昏相差甚远，整体就是恶搞加套路。看完脑子里剩下的只有：愿为大魔王弯，锤哥的肉体，阿斯嘉德兄弟基情，和，我基神下次见你又是何时…
        "
lesleyok,看过,推荐,4,0,2017-11-03 22:23:45," loki是最像人类的神了～
        "
wakakaede,看过,还行,3,0,2017-11-06 12:59:33," 连续剧电影，上限也就三星
        "
Maru。,看过,力荐,5,0,2017-11-07 11:32:14," 看到了漫威周年小短片的人都是被漫威选中的人！
        "
菊次郎的夏天,看过,推荐,4,0,2017-11-06 14:27:55," 感觉漫威自从银河护卫队之后路就偏了，打斗的配乐莫名欢快。死亡女神很帅气
        "
皮埃斯,看过,推荐,4,0,2017-11-04 01:44:36," 好看。两个多小时的电影几乎没有拖沓的地方，观影的意外惊喜除了几处搞笑的梗还有让人情绪膨胀的复古电子乐。雷神在第三部的人设有点像成龙的搞笑功夫片，洛基亦正亦邪的表演也让人爱恨交加。不过这毕竟是一部爆米花电影，看过之后很多情节都会马上被遗忘，并且这一部的彩蛋非常一般，失望大于期待。
                
                
"
悟空菌-_-,看过,力荐,5,0,2017-11-06 19:13:43," 这一集才想起来他确实是个雷神…
        "
未燃,看过,推荐,4,0,2017-11-04 00:53:14," 哎就是受不了肌肉男（洛克除外）
        "
午夜阳光,看过,还行,3,0,2017-11-06 10:29:35," 比前两部差多了。前两部好歹还有主题，这一部已经彻底沦为打戏了。
        "
被时光盗走,看过,力荐,5,0,2017-11-10 10:48:03," 为漫威打call
                
                
"
条款,看过,2017-11-07 23:07:33,-,0,2017-11-07 23:07:33," 动感十足的合格的爆米花电影
        "
ywen8698,看过,还行,3,0,2017-11-05 03:38:43," [MoviePass 2017 Nov #4] 虽然不知道讲的是什么，但是特技和段子都很赞！
        "
